Link,Date,Title,Description
https://www.moneycontrol.com/news/business/markets/share-market-live-updates-stock-market-today-may-latest-news-bse-nse-sensex-nifty-covid-coronavirus-11-12387431.html,"March 02, 2024 08:14 AM IST","Closing Bell: Nifty ends near 22,400 in special trading session; Sensex closes with minor gains","The Nifty opened at a record high on the special trading session on March 2, surpassing the 22,400-mark for the first time, Sensex too followed on and set a new peak, moving closer to the 80,000-mark. Cues from global markets were positive and most sectoral indices also traded in the green which aided the momentum in the market."
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-244-12387421.html,"March 02, 2024 08:05 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a positive start for the broader index in India, with a gain of 60 points or 0.27 percent."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-paytm-infosys-torrent-power-maruti-suzuki-pvr-inox-asian-paints-aurobindo-pharma-hero-motocorp-axis-bank-cipla-lemon-tree-hotels-irctc-and-others-in-news-12387251.html,"March 02, 2024 06:15 AM IST","Buzzing Stocks: Paytm, Infosys, Torrent Power, Maruti Suzuki, PVR Inox, Asian Paints, Aurobindo Pharma, Hero MotoCorp, Axis Bank, Cipla, Lemon Tree Hotels, IRCTC and others in news","Stocks to watch: Check out the companies making headlines before the opening bell today, on March 02, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-saturday-15-things-to-know-before-opening-bell-2-12386461.html,"March 01, 2024 10:58 PM IST",Trade setup for Saturday: 15 things to know before opening bell,"A long build-up was seen in 76 stocks, which included SAIL, TVS Motor Company, Aditya Birla Fashion & Retail, Indus Towers, and National Aluminium Company."
https://www.moneycontrol.com/news/business/markets/nse-bse-to-conduct-special-live-trading-session-tomorrow-check-timings-trade-settlement-details-12385541.html,"March 01, 2024 05:53 PM IST","NSE, BSE to conduct special live trading session today: Check timings, trade settlement details",The special live trading session on March 2 will divided into two phases for transition from the primary site to disaster recovery site.
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-forms-long-bullish-candle-22500-in-sight-12385151.html,"March 01, 2024 05:04 PM IST","Technical View: Nifty forms long bullish candle, 22,500 in sight","The options data indicates the Nifty 50 is likely to face resistance at 22,500, with support at 22,200 level"
https://www.moneycontrol.com/news/business/markets/bank-nifty-has-formed-a-morning-star-pattern-poised-for-49500-says-nuvama-12384571.html,"March 01, 2024 04:45 PM IST","Bank Nifty has formed a Morning Star pattern, poised for 49,500, says Nuvama","Bank Nifty is now poised to target 49500 and 50600 after the technical charts reveal a Morning Star pattern. It has formed a Multiple Inside Candle formation on the monthly charts, indicating compression and often leading to a trend move on a breakout."
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-surges-above-22300-sensex-hits-fresh-record-highs-nifty-bank-up-2-5-bajar-gupshup-12384131.html,"March 01, 2024 04:09 PM IST","Live: Nifty surges above 22,300, Sensex hits fresh record highs; Nifty bank up 2.5% | Bajar Gupshup","Indian benchmark indices surged to fresh record highs on March 1, with the Nifty crossing the 22,300 mark. The Sensex jumped 1.72% to close at 73,745.35, while the Nifty rose 1.62% to 22,338.80. Tata Steel, L&T, JSW Steel, Titan Company, and IndusInd Bank led the gains, while Dr. Reddy's Laboratories, Sun Pharma, HCL Technologies, Infosys, and Britannia Industries faced losses. Metal sector soared 4%, while healthcare and IT sectors dipped. BSE midcap and smallcap indices added 0.5% each. Catch Sumit Mehrotra live on Bajar Gupshup to know more."
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-conquers-22300sensex-rallies-1000-points-on-strong-gdp-print-banks-shineclosing-bell-12384531.html,"March 01, 2024 03:50 PM IST","Live: Nifty conquers 22,300,Sensex rallies 1,000 points on strong GDP print| Banks shine|Closing Bell","Blowout Q3 GDP data sparks a sharp rally this Friday. Nifty hits new life high of 22,312 in intra-day trade. Mid & smallcaps buoyant but underperforming benchmarks. Breadth strong; NSE advance-decline ratio at 2:1. Catch Nandita Khemka as she discusses stocks on her radar including metals, banks, Hindalco among others"
https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-at-a-new-high-on-blowout-gdp-data-nifty-bank-reclaims-47000-12384331.html,"March 01, 2024 03:47 PM IST","Taking Stock: Sensex, Nifty at a new high on blowout GDP data, Nifty Bank reclaims 47,000","The biggest Nifty gainers were Tata Steel, L&T, JSW Steel, Titan Company and IndusInd Bank, while losers were Dr Reddy's Laboratories, Sun Pharma, HCL Technologies, Infosys and Britannia Industries"
https://www.moneycontrol.com/news/business/markets/banking-stocks-propel-sensex-nifty-to-new-highs-but-analysts-warn-of-stretched-valuations-12383971.html,"March 01, 2024 02:57 PM IST","Banking stocks propel Sensex, Nifty to new highs but analysts warn of stretched valuations","For the market to move higher, banking names have to participate in the rally, say experts"
https://www.moneycontrol.com/news/business/markets/icici-bank-reliance-industries-stocks-biggest-contributors-to-nifty-gains-today-12383251.html,"March 01, 2024 01:00 PM IST","ICICI Bank, Reliance Industries stocks biggest contributors to Nifty gains today",Five index heavyweight stocks contributed around half of the Nifty 50's total gains today.
https://www.moneycontrol.com/news/business/markets/sensex-nifty-hit-fresh-lifetime-highs-these-5-factors-are-fuelling-rally-12382971.html,"March 01, 2024 12:03 PM IST","Sensex zooms 1,000 points, Nifty hits fresh record high; 5 factors fuelling the rally",Positive global cues also helped indices move higher as Wall Street stock closed in the green overnight and Asian markets were also trading higher.
https://www.moneycontrol.com/news/business/markets/what-does-rollover-data-say-about-position-build-up-in-the-march-series-12382661.html,"March 01, 2024 11:47 AM IST",What does rollover data say about position build-up in the March series,"The Rollover for the Nifty Index futures stood at 79.31 percent, a decline from the previous month's 81.28 percent and the three-month average of 80.04 percent"
https://www.moneycontrol.com/news/business/markets/mc-explains-what-is-stock-exchange-disaster-recovery-site-switch-and-why-it-matters-12382371.html,"March 01, 2024 11:13 AM IST",MC Explains| What is stock exchange disaster recovery site switch and why it matters,The NSE and BSE will on March 2 conduct a special trading session to evaluate the readiness of market infrastructure institutions to handle unforeseen events such as system outages
https://www.moneycontrol.com/news/opinion/chart-of-the-day-the-regulatory-spotlight-on-small-cap-stocks-is-justified-12382101.html,"March 01, 2024 10:37 AM IST",Chart of the Day: The regulatory spotlight on small cap stocks is justified,"While small cap stocks may not be in the overvalued territory, the growing size of small cap MF schemes and the low liquidity in these stocks are risks that can blow up in a selloff"
https://www.moneycontrol.com/news/business/markets/market-jumps-on-upbeat-q3-gdp-print-fii-inflows-can-push-nifty-to-new-highs-12381281.html,"March 01, 2024 09:41 AM IST","Sensex, Nifty hit fresh record highs on strong GDP print; analysts maintain positive outlook","Analysts believe that a strong GDP print would bring fresh foreign inflows into the domestic markets, helping maintain positive momentum"
https://www.moneycontrol.com/news/videos/business/earnings/live-nifty-poised-for-gap-up-open-as-q3-gdp-growth-of-8-4-smashes-estimates-auto-sales-data-today-12381051.html,"March 01, 2024 09:04 AM IST",Live: Nifty poised for gap up open as Q3 GDP growth of 8.4% smashes estimates| Auto sales data today,"Indian equity market is expected to open higher on the back of blowout GDP data for the third quarter. However, analysts believe market will remain rangebound as long as it trades below 22,200 as closing decisively above the same can raise some hope for another leg of northward journey in the Nifty 50 in coming sessions. On the lower side, the 21,950 level (which coincides with 21-day EMA -exponential moving average) is expected to act as an immediate support for the index, followed by 21,850 which coincides with upward sloping support trendline, they added. The index defended both these supports on closing basis, which is a positive sign. On February 29, the benchmark indices remained volatile and gained strength in late trade. The BSE Sensex climbed 195 points to 72,500, while the Nifty 50 was down 32 points to close at 21,983 on the expiry day for February futures & options contracts. This morning global cues are positive and the GIFT Nifty is signalling a higher start for the Indian market. Watch out for auto stocks as February sales figures are due today. Catch Nandita Khemka as she decodes the GDP fineprint with Mayank Jha, Senior Economist, HDFC Bank and takes stock of the market cues with Gaurang Shah, Senior Vice President, Geojit Financial Services and Raja Venkatraman, Co-Founder NeoTrader."
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-01-03-2024-12380611.html,"March 01, 2024 07:29 AM IST",Closing Bell: Market ends at fresh record high; Nifty Bank up 2.5%,"Biggest gainers on the Nifty were Tata Steel, L&T, JSW Steel, Titan Company and IndusInd Bank, while losers were Dr Reddy's Laboratories, Sun Pharma, HCL Technologies, Infosys and SBI Life Insurance."
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-243-12378991.html,"March 01, 2024 07:03 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a strong start for the broader index in India, with a gain of 203 points or 0.92 percent."
https://www.moneycontrol.com/news/business/markets/daily-voice-midcaps-smallcaps-look-overvalued-this-fund-manager-suggests-a-cautious-approach-12380481.html,"March 01, 2024 06:41 AM IST","Daily Voice | Midcaps, smallcaps look overvalued, this fund manager suggests a cautious approach","Given the anticipated strong earnings growth, economic expansion, and favourable government policies, the outlook for FY25 anticipates considerable market volatility, including the potential for significant corrections, says Anirudh Garg."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-adani-enterprises-biocon-vedanta-icici-bank-chalet-hotels-lt-godrej-industries-hcl-tech-and-others-in-news-12380421.html,"March 01, 2024 06:00 AM IST","Buzzing Stocks: Adani Enterprises, Biocon, Vedanta, ICICI Bank, L&T, HCL Tech and others in news","Stocks to watch: Check out the companies making headlines before the opening bell today, on March 01, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-friday-15-things-to-know-before-opening-bell-21-12379961.html,"February 29, 2024 10:40 PM IST",Trade setup for Friday: 15 things to know before opening bell,"Based on the OI percentage, 130 stocks were on the short-covering list. This included Sun Pharmaceutical Industries, Samvardhana Motherson International, Alkem Laboratories, Zydus Lifesciences, and Bata India."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-defends-21-day-ema-again-may-extend-upward-journey-further-12378231.html,"February 29, 2024 04:54 PM IST","Technical View: Nifty defends 21-day EMA again, may extend upward journey further","The options data indicated that 22,000 is expected to be crucial for further direction in the Nifty 50, with immediate support at 21,900, and resistance at 22,100-22,200 levels."
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-ends-near-22000-sensex-up-195-points-power-metal-banks-outperform-bajar-gupshup-12377861.html,"February 29, 2024 04:26 PM IST","Live: Nifty ends near 22,000, Sensex up 195 points; Power, metal, banks outperform | Bajar Gupshup","At the close, the Sensex surged 195.42 points, while the Nifty climbed 31.60 points to 21,982.80, a rise of 0.14%. Notable movers included Adani Enterprises, Tata Consumer, and M&M on the upside, while Apollo Hospitals and Bajaj Auto faced declines. Sector-wise, bank, capital goods, metal, and power sectors led gains, except for healthcare. Catch Sumit Mehrotra live on Bajar Gupshup to know more."
https://www.moneycontrol.com/news/business/markets/taking-stock-market-ends-with-modest-gain-amid-high-volatility-nifty-gains-3-in-feb-expiry-12377651.html,"February 29, 2024 03:53 PM IST",Taking Stock: Market ends with modest gain amid high volatility; Nifty gains 3% in Feb expiry,"Adani Enterprises, Tata Consumer, M&M, IndusInd Bank and Adani Ports were among the top gainers on the Nifty, while losers were Apollo Hospitals, Bajaj Auto, LTIMindtree, Eicher Motors and UPL."
https://www.moneycontrol.com/news/business/markets/nifty-sensex-lack-direction-on-monthly-f-investors-cautious-ahead-of-gdp-data-12377621.html,"February 29, 2024 03:27 PM IST","Nifty, Sensex lack direction on monthly F&O expiry; investors cautious ahead of GDP data","BSE Midcap and Smallcap indices were trading marginally higher. Sectorally, Nifty PSU Bank led the gains, rising over 1 percent."
https://www.moneycontrol.com/news/business/markets/nifty-bank-nifty-rollover-data-shows-short-bets-building-up-costs-rising-12376301.html,"February 29, 2024 12:44 PM IST","Nifty, Bank Nifty rollover data shows short bets building up, costs rising","Nifty is expected to oscillate around 21,950 within a range of 75 points. A negative tilt is anticipated until it remains below 22,050. For Bank Nifty, the expected expiry range is between 45,800 and 46,200-46,300"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-sensex-flat-ahead-of-gdp-data-banks-under-pressure-12376151.html,"February 29, 2024 12:33 PM IST","Mid-day Mood| Nifty, Sensex flat ahead of GDP data, banks under pressure",Markets are cautious ahead of the release of India’s Q3 GDP data.
https://www.moneycontrol.com/news/business/markets/how-late-stage-pe-firms-see-market-and-elevated-valuations-impact-exit-strategies-12375401.html,"February 29, 2024 11:20 AM IST",How late-stage PE firms see market and elevated valuations impact exit strategies,"Senior PE executives share insights into the market segments they are bullish on, key trend of founder transitions, and the challenge of expensive valuations."
https://www.moneycontrol.com/news/business/markets/daily-voice-this-cio-bullish-on-power-clean-tech-sectors-believes-bfs-undervalued-now-12373631.html,"February 29, 2024 10:32 AM IST","Daily Voice: This CIO bullish on power, clean tech sectors, believes BFS undervalued now","Furthermore, the AI (artificial intelligence) Revolution, led by companies like NVIDIA, presents significant growth potential, says Vikas Gupta."
https://www.moneycontrol.com/news/business/markets/nifty-may-trade-in-21900-22100-range-on-expiry-day-today-charts-signal-volatility-12374531.html,"February 29, 2024 09:09 AM IST","Nifty may trade in 21,900-22,100 range on expiry day today; charts signal volatility","In today's monthly expiry session, experts foresee limited upside potential, expecting rebounds to face selling pressure. Immediate resistance is projected at 22050 - 22100, with crucial support around last Thursday’s low near 21875."
https://www.moneycontrol.com/news/videos/business/markets/live-will-nifty-edge-back-above-22000-on-fo-expiry-day-shriram-finance-to-enter-nifty-50-12374481.html,"February 29, 2024 09:05 AM IST","Live: Will Nifty edge back above 22,000 on F&O expiry day? Shriraam Finance to enter Nifty 50","The Indian equity market fell sharply ahead of expiry of the February derivative contracts, but the higher highs, higher lows formation is intact on the daily charts. Hence, present weakness could be in line with new higher bottom of the pattern, experts said, adding the index may take support at 21,800-21,700 levels in the coming sessions, with hurdle on the higher side at 21,200-22,200 levels. On February 28, the BSE Sensex dropped 790 points or 1.08 percent to 72,306, while the Nifty 50 was down 247 points or 1.1 percent at 21,951. The volatility jumped over 16 mark, which increased the pressure on bulls. The India VIX jumped 3.83 percent to 16.33, from 15.73 levels. The mid and smallcap indices took a sharp knock after SEBI asks Mutual Funds to moderate inflows into small and midcap schemes to protect investors from market froth. Would that lead to forced selling? Kunal Valia of Statlane explains the possible impact of SEBI advisory. Also catch Nandita Khemka decode the market cues with Chandan Taparia ,Senior Vice President, Head - Derivatives & Technical Research , Motilal Oswal and Dhiraj Agarwal, MD, Ambit Investment Managers"
https://www.moneycontrol.com/news/business/markets/stock-market-live-updates-gift-nifty-indicates-a-positive-start-wall-st-falls-asia-trades-mixed-12373981.html,"February 29, 2024 07:27 AM IST","Closing Bell: Nifty around 22,000, Sensex gains 195 pts on expiry day; power, metal, banks shine",BSE midcap index added 1 percent and smallcap index rose 0.5 percent.
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-242-12372471.html,"February 29, 2024 07:06 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a positive start for the broader index in India, with a gain of 83.50 points or 0.38 percent."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-reliance-pb-fintech-upl-coal-india-ntpc-oil-india-jsw-steel-and-others-in-news-12373771.html,"February 29, 2024 05:58 AM IST","Buzzing Stocks: Reliance, PB Fintech, UPL, Coal India, NTPC, Oil India, JSW Steel and others in news","Stocks to watch: Check out the companies making headlines before the opening bell today, on February 29, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-thursday-15-things-to-know-before-opening-bell-22-12373151.html,"February 28, 2024 10:36 PM IST",Trade setup for today: 15 things to know before opening bell,"Based on the OI percentage, 109 stocks saw long unwinding including Delta Corp, Canara Bank, Ipca Laboratories, Alkem Laboratories, and Bosch."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-forms-long-bearish-candle-ahead-of-fo-expiry-21950-crucial-for-further-downside-12371531.html,"February 28, 2024 04:44 PM IST","Technical View: Nifty forms long bearish candle ahead of F&O expiry, 21,950 crucial for further downside","The volatility spiked above 16 mark, giving a discomfort for bulls on Wednesday. The India VIX, the fear index, jumped 3.83 percent to 16.33, from 15.73 levels."
https://www.moneycontrol.com/news/business/markets/why-market-got-spooked-by-amfi-circular-to-mutual-funds-on-small-and-midcap-schemes-12371241.html,"February 28, 2024 04:27 PM IST","Why market got spooked by SEBI advisory to mutual funds to limit smallcap, midcap fund inflows","Smallcap and midcap indices fell after capital markets regulator SEBI advised mutual funds to protect investor interest by limiting flows, rebalancing portfolios and other measures. We explain why this led to the fall."
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-dips-below-22000-sensex-drops-830-points-mid-small-caps-hit-hard-bajar-gupshup-12371121.html,"February 28, 2024 04:18 PM IST","Live: Nifty dips below 22,000, Sensex drops 830 points; Mid & small caps hit hard | Bajar Gupshup","Benchmark indices closed lower, with Nifty slipping below 22,000 amidst widespread selling across sectors. Major losers on the Nifty were Power Grid Corporation, Apollo Hospitals, Eicher Motors, Maruti Suzuki, and IndusInd Bank, while top gainers included HUL, Infosys, TCS, and Bharti Airtel. All sectoral indices finished in the negative, with auto, oil & gas, power, and realty down by 2 percent each. Catch Sumit Mehrotra live on Bajar Gupshup to know more."
https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-tanks-830-points-nifty-below-22000-small-midcaps-singed-12371051.html,"February 28, 2024 03:48 PM IST","Taking Stock: Sensex tanks 790 points, Nifty below 22,000; small, midcaps singed","Biggest Nifty losers included Power Grid Corporation, Apollo Hospitals, Eicher Motors and Maruti Suzuki, while HUL, Infosys, TCS and Bharti Airtel were among the gainers"
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-breaches-22000-ahead-of-f-midcaps-crack-vodafone-idea-in-focus-closing-bell-12370981.html,"February 28, 2024 03:40 PM IST","Live: Nifty breaches 22,000 ahead of F&O expiry; Midcaps crack| Vodafone Idea in focus| Closing Bell","Nifty skids below 22,000 as index clocks triple-digit loss ahead expiry. Mid & smallcaps see deeper cuts; shed over 1.5% each. India VIX rises nearly 3%; NSE advance-decline ratio is at almost 1:6 .All sectors trading with losses; realty, PSU banks & autos worst hit.  Catch Nandita Khemka as she discusses market trends with Nirav R Karkera, Head of Research at Fisdom and
Nilesh Jain, Head AVP- Derivative and Technical Research, Centrum Broking Ltd"
https://www.moneycontrol.com/news/business/markets/nifty-falls-below-22000-how-are-index-derivatives-placed-ahead-of-tomorrows-expiry-12370201.html,"February 28, 2024 03:12 PM IST","Nifty falls below 22,000; how are index derivatives placed ahead of tomorrow's expiry?","Ahead of the monthly derivatives expiry on February 29, significant stress is being seen at the 22,000 strike"
https://www.moneycontrol.com/news/business/markets/nifty-sensex-fall-nearly-1-dragged-by-media-psu-banks-energy-stocks-gdp-data-eyed-12370781.html,"February 28, 2024 03:06 PM IST","Nifty, Sensex fall over 1%; here's what dragged indices today",BSE Midcap and Smallcap indices fell over 1.5 percent amid reports that SEBI has urged asset managers to provide investors with more information on the risks associated with their small and mid-cap funds.
https://www.moneycontrol.com/news/business/markets/fo-manual-indices-under-selling-pressure-nifty-faces-resistance-near-22250-12368081.html,"February 28, 2024 12:31 PM IST","F&O Manual | Indices under selling pressure, Nifty faces resistance near 22,250","As long as Bank Nifty closes above 46,000, the outlook for the banking index will remain positive, say analysts"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-sensex-trade-at-days-low-on-slump-in-financial-stocks-12368621.html,"February 28, 2024 11:35 AM IST",Mid-day Mood | Indices float in losses as heavyweight banks drag; small and midcaps bleed,"Investors refrained from placing any aggressive bets in the anticipation of the release of the US  personal expenditures price index print, due on Thursday."
https://www.moneycontrol.com/news/videos/business/earnings/live-nifty-stuck-in-a-range-index-changes-the-next-big-trigger-to-watch-vodafone-idea-in-focus-12367161.html,"February 28, 2024 09:03 AM IST","Live: Nifty stuck in a range, index changes the next big trigger to watch| Vodafone Idea in focus","First time in current rally that market breadth is poor
Most midcaps have started to show fatigue signs of late.Market showing some signs of distribution in midcaps. Asia markets mixed; Muted start on D-street? Catch Nandita Khemka and Nickey Mirchandani as they  decode the market cues with Ruchit Jain, Lead Research Analyst, 5Paisa, Deven Choksey, DRChoksey FinServ and Sandip Agarwal, Fund Manager, Sowilo Investment Managers."
https://www.moneycontrol.com/news/business/markets/nifty-technical-indicators-show-bullish-sentiment-amid-strong-volume-resistance-seen-at-22250-22300-12367311.html,"February 28, 2024 09:00 AM IST","Nifty technical indicators show bullish sentiment amid strong volume; resistance at 22,250-22,300","The recent price action indicates that bulls are consolidating their positions at record-high levels, awaiting fresh triggers. As per technical analysts on daily chart, Nifty has formed a bullish engulfing pattern with significant volume, signaling a strong underlying bullish sentiment in the market."
https://www.moneycontrol.com/news/business/markets/daily-voice-ladderups-raghvendra-nath-on-why-private-banks-offer-better-risk-reward-12366201.html,"February 28, 2024 08:12 AM IST",Daily Voice: Ladderup's Raghvendra Nath on why private banks offer better risk reward,The Ladderup Wealth Management managing director expects the market to continue doing well on the back of continued domestic and international flows
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-28-02-2024-12366461.html,"February 28, 2024 07:22 AM IST","Closing Bell: Nifty below 22,000, Sensex down 790 points; mid, smallcaps worst hit",BSE Midcap and Smallcap indices fell 2 percent each.
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-tata-elxsi-patanjali-lt-axis-bank-titan-vodafone-idea-and-others-12366251.html,"February 28, 2024 06:11 AM IST","Buzzing Stocks: Tata Elxsi, Patanjali, L&T, Axis Bank, Titan, Vodafone Idea and others","Stocks to watch: Check out the companies making headlines before the opening bell today, on February 28, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-22-12365801.html,"February 27, 2024 11:03 PM IST",Trade setup for today: 15 things to know before opening bell,"Based on the OI percentage, 52 stocks were on the short-covering list. This included Bata India, IndiaMART InterMESH, SBI Cards & Payment Services, Balrampur Chini Mills, and Astral."
https://www.moneycontrol.com/news/business/markets/technical-view-22300-remains-crucial-for-further-upmove-in-nifty-bank-nifty-defends-21-dema-12364071.html,"February 27, 2024 04:40 PM IST","Technical View: 22,300 remains crucial for further upmove in Nifty, Bank Nifty defends 21 DEMA","The options data also indicated that 22,500 is expected to be key hurdle for the Nifty 50 on the higher side with support at 22,000"
https://www.moneycontrol.com/news/videos/business/markets/live-bajar-gupshup-nifty-at-22200-l-sensex-rises-280-points-l-railtel-corporation-ireda-most-active-12363441.html,"February 27, 2024 04:02 PM IST","Live: Bajar Gupshup | Nifty at 22,200 l Sensex rises 280 points l Railtel Corporation, IREDA most active","On the sectoral front, Information Technology, realty, pharma, capital goods up 0.5 percent each, while oil & gas index down nearly 1 percent. BSE Midcap and Smallcap indices ended marginally lower. Catch Sumit Mehrotra live on Bajar Gupshup to know more."
https://www.moneycontrol.com/news/business/markets/taking-stock-market-recovers-with-nifty-near-22200-sensex-gains-305-pts-12363401.html,"February 27, 2024 03:45 PM IST","Taking Stock: Market recovers with Nifty near 22,200, Sensex gains 305 pts","Among sectors, Auto, Capital Goods, Information Technology, Pharma, Realty rose 0.5-1 percent each, while Oil & Gas index was down 1 percent."
https://www.moneycontrol.com/news/videos/business/markets/live-closing-bell-nifty-back-above-22200-midcaps-underperform-tcs-vodafone-idea-in-focus-12362731.html,"February 27, 2024 03:38 PM IST","Live: Closing Bell | Nifty back above 22,200; Midcaps underperform| TCS, Vodafone Idea in focus","Nifty ended near the day's high. Midcaps underperformed, while broader markets were mixed. Market breadth favored losers, with the NSE advance-decline ratio nearly at 1:2. Top sectoral gainers included autos, IT, realty, and metals, while oil & gas and PSU banks lagged. Among Nifty gainers were Tata Motors, TCS, IndusInd, Power Grid, Bharti, Sun, and Cipla, while Hero, Bajaj Finance, SBI, Divi’s, UPL, and Bajaj Finserv were among the losers. Catch Nandita Khemka in conversation with Nilesh Jain, AVP, Derivative & Technical Research, Centrum Broking"
https://www.moneycontrol.com/news/business/markets/heavyweights-help-sensex-snap-2-day-fall-analysts-see-nifty-at-22700-in-coming-weeks-12362511.html,"February 27, 2024 02:59 PM IST","Heavyweights help Sensex snap 2-day fall; analysts see Nifty at 22,700 in coming weeks","Market analysts expect the Nifty to scale new all-time highs in the coming weeks, provided it stays above the 21,990 level"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-subdued-global-cues-wait-for-us-inflation-data-keep-sensex-nifty-lacklustre-12357331.html,"February 27, 2024 12:38 PM IST","Mid-day Mood | Subdued global cues, wait for US inflation data keep Sensex, Nifty lacklustre","Caution persisted in the market ahead of the weekly derivatives expiry and release of the US inflation data, both due on Thursday."
https://www.moneycontrol.com/news/videos/business/markets/live-bharat-highway-invits-ipo-to-raise-2500-crore-to-hit-the-primary-market-on-feb-28-12358731.html,"February 27, 2024 11:39 AM IST",Live: Bharat Highway Invit’s IPO to raise Rs 2500 crore to hit the primary market on Feb 28,"The initial public offering of Bharat Highways Infrastructure Investment Trust (InvIT) shall open for subscription on Wednesday, February 28 and the issue can be subscribed till Friday, March 1. The price band for the issue has been fixed at Rs 98-100 apiece with a lot size of 150 units and its multiples thereafter. Catch Nickey Mirchandani in conversation with Amit Kumar Singh, CEO, Bharat Highways Infrastructure Investment Trust live on IPO Watch to know more."
https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-morning-61-12358691.html,"February 27, 2024 11:09 AM IST",Moneycontrol Selects: Top stories this morning,Our specially curated package of the most interesting articles to help you stay at the top of your game.
https://www.moneycontrol.com/news/business/markets/psus-should-be-seen-as-a-marathon-not-a-sprint-trust-mutual-funds-sandeep-bagla-12357721.html,"February 27, 2024 10:15 AM IST","PSUs should be seen as a marathon, not a sprint: TRUST Mutual Fund’s Sandeep Bagla","Previously, there were concerns regarding government intervention, capital allocation, and agility within PSU firms. However, these perceptions seem to be getting cleared, paving the way for increased valuations and multiples."
https://www.moneycontrol.com/news/business/markets/negative-returns-looming-over-market-due-to-overbought-conditions-and-excessive-risk-being-taken-rohit-shrivastava-12357601.html,"February 27, 2024 10:06 AM IST","Nifty staring at sharp losses; historical futures, options data shows excessive risk in market now","Rohit Shrivastava emphasises that negative returns are now expected to follow due to extreme overbought conditions in the market, as the current value of futures contracts is 18 times the value of the index"
https://www.moneycontrol.com/news/business/markets/banking-stocks-pull-nifty-sensex-down-analysts-expect-rangebound-trade-12357471.html,"February 27, 2024 09:35 AM IST","Heavyweight stocks pull Nifty, Sensex marginally up; analysts expect rangebound trade",Analysts expects the market to remain rangebound over the next few sessions in the absence of immediate triggers
https://www.moneycontrol.com/news/videos/business/earnings/nifty-to-hold-onto-22100-mark-in-f-vodafone-idea-in-focusopening-bell-12357551.html,"February 27, 2024 09:20 AM IST","Nifty to hold onto 22,100 mark in F&O expiry week; Vodafone Idea In Focus | Opening Bell","The domestic equity market is expected to see a muted opening on Monday following mixed global market cues.
Stocks to watch out for include banking names like likes of Cello World, CMS Infosystems, Andhra Cements, One97 Communications, TCS amongst others.
Catch @onlynickey in conversation with Ajit Mishra--SVP, Technical Research, Religare Broking and  Dhiraj Reli--MD & CEO, HDFC Securities"
https://www.moneycontrol.com/news/business/markets/nifty-signals-subdued-sessions-ahead-key-technical-indicators-show-index-overbought-raise-caution-12357351.html,"February 27, 2024 08:45 AM IST","Nifty signals subdued sessions ahead: Key technical indicators show index overbought, raise caution","On the daily chart, consecutive small-body candles indicate subdued trading sessions for the benchmark index. Technical analysts suggest that despite the overall bullish tone, caution is warranted due to negative divergence on key momentum indicators, especially in relation to aggressive long positions, particularly those held overnight."
https://www.moneycontrol.com/news/business/markets/this-investment-expert-advises-high-weightage-for-capital-goods-financial-services-in-portfolio-for-fy25-12356511.html,"February 27, 2024 08:43 AM IST","This investment expert favours bigger play for capital goods, financial services in portfolio for FY25","Despite higher returns, PSU stocks are still available at a lower valuation, says Shailesh Saraf, who is the managing director and fund manager at Dynamic Equities"
